project,test_name,label,loc,num_asserts,thread_sleep_count,has_thread_sleep,async_wait_count,has_async_wait,has_file_io,has_network_io,has_concurrency,num_test_methods,num_try_catch,has_setup_teardown,num_conditionals,has_random,has_system_time,num_annotations
wildfly,org.jboss.as.txn.subsystem.transactionsubsystemtestcase.testjdbcstoreminimal,0,114,5,0,0,0,0,0,0,0,14,0,0,0,0,0,17
wildfly,org.jboss.as.txn.subsystem.transactionsubsystemtestcase.testminimalconfig,0,114,5,0,0,0,0,0,0,0,14,0,0,0,0,0,17
wildfly,org.jboss.as.txn.subsystem.transactionsubsystemtestcase.testparser_eap_6_4,0,114,5,0,0,0,0,0,0,0,14,0,0,0,0,0,17
wildfly,org.jboss.as.txn.subsystem.transactionsubsystemtestcase.testparser_eap_7_0,0,114,5,0,0,0,0,0,0,0,14,0,0,0,0,0,17
wildfly,org.jboss.as.txn.subsystem.transactionsubsystemtestcase.testparser_eap_7_1,0,114,5,0,0,0,0,0,0,0,14,0,0,0,0,0,17
wildfly,org.jboss.as.txn.subsystem.transactionsubsystemtestcase.testrejecttransformerseap640,1,114,5,0,0,0,0,0,0,0,14,0,0,0,0,0,17
wildfly,org.jboss.as.txn.subsystem.transactionsubsystemtestcase.testrejecttransformerseap700,1,114,5,0,0,0,0,0,0,0,14,0,0,0,0,0,17
wildfly,org.jboss.as.txn.subsystem.transactionsubsystemtestcase.testrejecttransformerseap710,1,114,5,0,0,0,0,0,0,0,14,0,0,0,0,0,17
wildfly,org.jboss.as.txn.subsystem.transactionsubsystemtestcase.testschema,0,114,5,0,0,0,0,0,0,0,14,0,0,0,0,0,17
wildfly,org.jboss.as.txn.subsystem.transactionsubsystemtestcase.testschemaofsubsystemtemplates,0,114,5,0,0,0,0,0,0,0,14,0,0,0,0,0,17
wildfly,org.jboss.as.txn.subsystem.transactionsubsystemtestcase.testsubsystem,0,114,5,0,0,0,0,0,0,0,14,0,0,0,0,0,17
wildfly,org.jboss.as.txn.subsystem.transactionsubsystemtestcase.testtransformersfulleap640,1,114,5,0,0,0,0,0,0,0,14,0,0,0,0,0,17
wildfly,org.jboss.as.txn.subsystem.transactionsubsystemtestcase.testtransformersfulleap700,1,114,5,0,0,0,0,0,0,0,14,0,0,0,0,0,17
wildfly,org.jboss.as.txn.subsystem.transactionsubsystemtestcase.testtransformersfulleap710,1,114,5,0,0,0,0,0,0,0,14,0,0,0,0,0,17
wildfly,org.jboss.as.txn.subsystem.transactionsubsystemtestcase.testtxstats,0,114,5,0,0,0,0,0,0,0,14,0,0,0,0,0,17
wildfly,org.wildfly.extension.undertow.authmechanismparserunittestcase.testauthmechanismparsing,0,58,33,0,0,0,0,0,0,0,1,0,0,0,0,0,1
wildfly,org.wildfly.extension.undertow.undertowsubsystemtestcase.testruntime,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
wildfly,org.wildfly.extension.undertow.undertowsubsystemtestcase.testschema,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
wildfly,org.wildfly.extension.undertow.undertowsubsystemtestcase.testschemaofsubsystemtemplates,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
wildfly,org.wildfly.extension.undertow.undertowsubsystemtestcase.testsubsystem,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
wildfly,org.wildfly.extension.undertow.deployment.authmethodparsertest.testpemencoded,0,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
wildfly,org.wildfly.extension.undertow.session.codecsessionconfigtestcase.clearsession,0,83,4,0,0,0,0,0,0,0,5,0,0,0,0,0,5
wildfly,org.wildfly.extension.undertow.session.codecsessionconfigtestcase.findsessionid,0,83,4,0,0,0,0,0,0,0,5,0,0,0,0,0,5
wildfly,org.wildfly.extension.undertow.session.codecsessionconfigtestcase.rewriteurl,0,83,4,0,0,0,0,0,0,0,5,0,0,0,0,0,5
wildfly,org.wildfly.extension.undertow.session.codecsessionconfigtestcase.sessioncookiesource,0,83,4,0,0,0,0,0,0,0,5,0,0,0,0,0,5
wildfly,org.wildfly.extension.undertow.session.codecsessionconfigtestcase.setsessionid,0,83,4,0,0,0,0,0,0,0,5,0,0,0,0,0,5
wildfly,org.jboss.as.web.session.simpleroutingsupporttestcase.format,0,44,16,0,0,0,0,0,0,0,2,0,0,0,0,0,2
wildfly,org.jboss.as.web.session.simpleroutingsupporttestcase.parse,0,44,16,0,0,0,0,0,0,0,2,0,0,0,0,0,2
wildfly,org.jboss.as.weld.weldsubsystemtestcase.testschema,0,122,5,0,0,0,0,0,0,0,7,0,0,3,0,0,11
wildfly,org.jboss.as.weld.weldsubsystemtestcase.testschemaofsubsystemtemplates,0,122,5,0,0,0,0,0,0,0,7,0,0,3,0,0,11
wildfly,org.jboss.as.weld.weldsubsystemtestcase.testsubsystem,0,122,5,0,0,0,0,0,0,0,7,0,0,3,0,0,11
wildfly,org.jboss.as.weld.weldsubsystemtestcase.testsubsystem10,0,122,5,0,0,0,0,0,0,0,7,0,0,3,0,0,11
wildfly,org.jboss.as.weld.weldsubsystemtestcase.testsubsystem20,0,122,5,0,0,0,0,0,0,0,7,0,0,3,0,0,11
wildfly,org.jboss.as.weld.weldsubsystemtestcase.testsubsystem30,0,122,5,0,0,0,0,0,0,0,7,0,0,3,0,0,11
wildfly,org.jboss.as.weld.weldsubsystemtestcase.testtransformersaseap640,0,122,5,0,0,0,0,0,0,0,7,0,0,3,0,0,11
wildfly,org.jboss.as.weld.weldsubsystemtestcase.testtransformerseap70,0,122,5,0,0,0,0,0,0,0,7,0,0,3,0,0,11
wildfly,org.jboss.as.weld.weldsubsystemtestcase.testtransformersrejectionaseap640,0,122,5,0,0,0,0,0,0,0,7,0,0,3,0,0,11
wildfly,org.jboss.as.weld.weldsubsystemtestcase.testtransformersrejectioneap700,0,122,5,0,0,0,0,0,0,0,7,0,0,3,0,0,11
wildfly,org.jboss.as.weld.discovery.weldclassfileservicestest.testcontainsannotation,0,112,44,0,0,0,0,0,0,1,10,0,1,0,0,0,11
wildfly,org.jboss.as.weld.discovery.weldclassfileservicestest.testcontainsannotationreflectionfallback,0,112,44,0,0,0,0,0,0,1,10,0,1,0,0,0,11
wildfly,org.jboss.as.weld.discovery.weldclassfileservicestest.testisannotationdeclared,0,112,44,0,0,0,0,0,0,1,10,0,1,0,0,0,11
wildfly,org.jboss.as.weld.discovery.weldclassfileservicestest.testisassignablefrom,0,112,44,0,0,0,0,0,0,1,10,0,1,0,0,0,11
wildfly,org.jboss.as.weld.discovery.weldclassfileservicestest.testisassignablefromobject,0,112,44,0,0,0,0,0,0,1,10,0,1,0,0,0,11
wildfly,org.jboss.as.weld.discovery.weldclassfileservicestest.testisassignableto,0,112,44,0,0,0,0,0,0,1,10,0,1,0,0,0,11
wildfly,org.jboss.as.weld.discovery.weldclassfileservicestest.testisassignabletoobject,0,112,44,0,0,0,0,0,0,1,10,0,1,0,0,0,11
wildfly,org.jboss.as.weld.discovery.weldclassfileservicestest.testmodifiers,0,112,44,0,0,0,0,0,0,1,10,0,1,0,0,0,11
wildfly,org.jboss.as.weld.discovery.weldclassfileservicestest.testsuperclassname,0,112,44,0,0,0,0,0,0,1,10,0,1,0,0,0,11
wildfly,org.jboss.as.weld.discovery.weldclassfileservicestest.testtoplevelclass,0,112,44,0,0,0,0,0,0,1,10,0,1,0,0,0,11
wildfly,org.jboss.as.weld.discovery.weldclassfileservicestest.testveto,0,112,44,0,0,0,0,0,0,1,10,0,1,0,0,0,11
wildfly,org.jboss.as.xts.xtssubsystemtestcase.testschema,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
wildfly,org.jboss.as.xts.xtssubsystemtestcase.testschemaofsubsystemtemplates,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
wildfly,org.jboss.as.xts.xtssubsystemtestcase.testsubsystem,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
wildfly,org.jboss.as.xts.xtssubsystemtestcase.testtransformerseap_6_4_0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
wildfly,org.jboss.as.xts.xtssubsystemtestcase.testtransformerseap_7_0_0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
wildfly,org.jboss.as.xts.xtssubsystemtestcase.testtransformerseap_7_1_0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
wildfly,org.jboss.as.xts.xtssubsystemtestcase.testtransformersfailedeap_6_4_0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
wildfly,org.jboss.as.xts.xtssubsystemtestcase.testtransformersfailedeap_7_0_0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
wildfly,org.jboss.as.xts.xtssubsystemtestcase.testtransformersfailedeap_7_1_0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
spring-boot,org.springframework.boot.bannertests.testcustombanner,0,117,6,0,0,0,0,0,0,0,6,0,1,1,0,0,14
spring-boot,org.springframework.boot.bannertests.testdefaultbanner,0,117,6,0,0,0,0,0,0,0,6,0,1,1,0,0,14
spring-boot,org.springframework.boot.overridesourcestests.beaninjectedtomainconfiguration,0,83,2,0,0,0,0,0,0,0,2,0,1,1,0,0,11
spring-boot,org.springframework.boot.overridesourcestests.primarybeaninjectedprovingsourcesnotoverridden,0,83,2,0,0,0,0,0,0,0,2,0,1,1,0,0,11
spring-boot,org.springframework.boot.resourcebannertests.renderwithreplacement,0,205,15,0,0,0,0,0,0,0,15,0,1,1,0,0,37
spring-boot,org.springframework.boot.simplemaintests.basepackagescan,0,72,5,0,0,0,0,0,0,0,5,0,0,1,0,0,9
spring-boot,org.springframework.boot.simplemaintests.configclasscontext,0,72,5,0,0,0,0,0,0,0,5,0,0,1,0,0,9
spring-boot,org.springframework.boot.simplemaintests.emptyapplicationcontext,0,72,5,0,0,0,0,0,0,0,5,0,0,1,0,0,9
spring-boot,org.springframework.boot.simplemaintests.mixedcontext,0,72,5,0,0,0,0,0,0,0,5,0,0,1,0,0,9
spring-boot,org.springframework.boot.simplemaintests.xmlcontext,0,72,5,0,0,0,0,0,0,0,5,0,0,1,0,0,9
spring-boot,org.springframework.boot.ansi.ansioutputtests.encoding,0,42,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3
